entity_id,entity_type,department,home_country,default_city,default_ip,default_device,preferred_login_window,preferred_auth_method,preferred_resources
512b7091-43fb-4387-b205-456d273d77bf,User,IT,Guadeloupe,Tammyshire,159.36.255.59,macOS 13 - Chrome,10:00-19:00,SSO,"GitLab,VPN,Database"
3186c44a-33b5-4901-8659-5c16333a2e4b,User,Executive,Iraq,West Lori,23.139.212.182,Windows 11 - Safari,11:00-19:00,Hardware Token,"GitLab,HRIS,Confluence,AWS Console"
6b26f3fc-2187-47c7-9117-8d6843e1475c,User,Engineering,Sri Lanka,East Francisburgh,119.241.141.26,macOS 13 - Safari,11:00-20:00,MFA,"CRM,HRIS"
f17e64bf-7b57-42b5-b16b-b76ea8fb76a3,User,Operations,Saudi Arabia,Kathleenland,140.27.224.173,macOS 13 - Edge,09:00-18:00,Biometric,"Confluence,AWS Console,GitLab,Email"
5841b324-c011-47f7-989f-2deb79423338,User,Finance,French Guiana,Cynthiaview,85.223.174.177,Ubuntu 22.04 - Safari,07:00-16:00,Password,"Confluence,GitLab"
247c19d6-737f-4ed7-bb65-6b9c922a8107,User,Marketing,Vanuatu,New Maureen,13.29.255.240,Windows 10 - Chrome,09:00-19:00,Biometric,"HRIS,Jira"
baec5694-f9ce-4fd4-a096-7afa4985087a,User,HR,San Marino,Nicholasborough,23.16.46.126,Ubuntu 22.04 - Edge,07:00-17:00,SSO,"Confluence,HRIS,Jira,GitLab"
12ab9720-1cc4-4c62-bcdb-b9f900ea47a3,User,Sales,Zambia,Jeremychester,178.219.253.35,Windows 11 - Safari,08:00-18:00,Biometric,"Jira,Database"
74d4e504-6898-4d24-8f10-c2dbec625b5d,Device,IT,Equatorial Guinea,Lesterport,104.21.174.86,IoT Sensor,11:00-19:00,Hardware Token,"Database,Confluence,Email"
391fe303-b2d1-4569-b573-b53f4a7e663f,User,Finance,Guinea-Bissau,East Emilyland,77.32.54.235,macOS 13 - Firefox,09:00-17:00,Hardware Token,"VPN,Database"
7e6ad9ef-2c8c-4708-9a08-57dea6653dfa,User,Executive,Saint Martin,Annaton,199.115.113.7,Windows 11 - Chrome,10:00-18:00,Biometric,"CRM,Intranet,Database"
51eec865-72e2-490c-8a87-cdeaa86f2009,User,Engineering,Guatemala,New Allenstad,187.109.109.64,Windows 10 - Chrome,09:00-17:00,Biometric,"Jira,VPN,Intranet"
cd9e9924-6f3f-4d23-9cec-992603ed8e8e,User,IT,Australia,Nicolemouth,61.26.204.93,Windows 11 - Safari,11:00-19:00,SSO,"Database,Email,Intranet"
d288f2be-614a-4391-a871-1a6706326d99,User,Marketing,Zambia,Lake Nancyshire,166.231.115.222,Windows 10 - Chrome,06:00-16:00,SSO,"CRM,AWS Console,Database"
bd38424b-16b5-446f-919b-67864add3ee0,User,Executive,Tuvalu,Lake Crystalville,135.188.209.37,macOS 13 - Firefox,10:00-19:00,MFA,"Jira,AWS Console,GitLab,Intranet"
b5ab2538-6032-4a2d-8c48-5c2e8b9fcb51,User,Executive,Micronesia,Kylestad,188.132.139.40,Ubuntu 22.04 - Edge,06:00-16:00,Hardware Token,"VPN,CRM"
11e70e68-2d34-4fe9-9c05-b9c36ac4d817,User,IT,San Marino,East Gavin,94.20.226.44,Ubuntu 22.04 - Edge,08:00-16:00,Biometric,"GitLab,CRM"
655b4849-f34f-4f14-b325-7c93aa0185b0,Device,IT,Svalbard & Jan Mayen Islands,Lake Marcusmouth,168.248.206.121,Network Router,09:00-19:00,Biometric,"Database,HRIS"
18b0cfb5-26f9-428d-80b7-17ac19fb2cbe,User,Executive,Pitcairn Islands,Roystad,213.104.182.227,Ubuntu 22.04 - Edge,08:00-17:00,Password,"Confluence,HRIS"
b6697333-5cec-4bd9-aa19-aa14b43e6899,User,Marketing,Sao Tome and Principe,Boylebury,191.190.38.9,macOS 13 - Chrome,09:00-18:00,SSO,"Email,Jira"
1afe410c-a51d-4e15-9161-ae169b0dbe12,User,HR,United States of America,Forbesstad,195.164.105.80,Ubuntu 22.04 - Chrome,10:00-19:00,Hardware Token,"Jira,AWS Console,Email"
c3b75f5e-a13f-4538-801a-c5a5b75a493f,User,IT,Suriname,Normanhaven,178.113.119.255,Windows 11 - Chrome,07:00-15:00,Biometric,Intranet
e3cd32fc-5c61-4fe7-be69-03523221141e,User,Executive,Namibia,West Mark,166.79.48.50,Ubuntu 22.04 - Safari,10:00-18:00,MFA,Intranet
b0a5db09-094d-48b5-85f6-1975b6b1ac56,User,HR,British Virgin Islands,Floresstad,152.103.144.69,Windows 11 - Safari,06:00-14:00,MFA,"Database,Jira,VPN"
fe49705f-0949-49ea-a5b7-dcb4472a9340,Device,IT,Lebanon,North Matthewbury,165.104.117.148,IoT Sensor,07:00-16:00,MFA,GitLab
5744b8a0-9ee5-4985-8cd0-e64f12cbfbda,User,Marketing,Puerto Rico,Port Melindaborough,184.223.245.30,Ubuntu 22.04 - Chrome,11:00-20:00,Biometric,"Jira,HRIS,Email,GitLab"
51d34711-2a17-42d4-8779-8c2d4b602eea,User,Engineering,Cocos (Keeling) Islands,Churchville,151.50.119.86,macOS 13 - Edge,09:00-17:00,Hardware Token,"GitLab,Jira,Email,Database"
0983113c-1ae1-46a6-b97c-894484717ea4,Device,IT,Norway,Johnburgh,21.154.5.232,Load Balancer,06:00-14:00,Password,"CRM,Intranet"
5457aa34-3d27-4575-b572-80d05d6b7663,User,Finance,Trinidad and Tobago,Julieland,137.31.156.48,Windows 10 - Chrome,10:00-18:00,MFA,"GitLab,Confluence,Jira"
86048a7f-d913-41d0-915a-4efcff3183b1,User,Engineering,Suriname,Loganside,201.8.222.133,Windows 11 - Firefox,10:00-18:00,Password,"GitLab,Intranet"
8ffa5afe-e530-4493-b13b-ec6013086d2e,User,Marketing,Argentina,Allenfort,210.114.13.175,Ubuntu 22.04 - Edge,09:00-18:00,Password,"Confluence,CRM"
8205443c-f968-402f-8d5e-f50fb5f8e0fb,Device,IT,Papua New Guinea,West Tammy,222.148.225.17,App Server,10:00-18:00,Password,"Database,HRIS,GitLab"
da814eab-97e2-4948-a2e7-24b7ccbdffef,User,HR,Iran,Sandraview,5.127.125.200,Windows 11 - Firefox,07:00-16:00,MFA,"HRIS,Intranet,Database,Confluence"
4c172fd8-2bf8-4bf4-9e05-61a288ee29d9,Device,IT,Palau,Edwardborough,120.224.209.65,App Server,08:00-18:00,SSO,"VPN,AWS Console,CRM"
a50ae54b-f37f-4b1d-bbf3-5e55056be14e,User,Engineering,Panama,Port Nicoleview,196.175.207.195,Ubuntu 22.04 - Chrome,10:00-19:00,MFA,"GitLab,Email,HRIS"
8e2f2e23-62a2-4cb5-b37d-7ccc5a2b386e,User,Finance,Liechtenstein,Mosleyhaven,167.104.178.194,Windows 11 - Edge,10:00-20:00,Biometric,"CRM,Email,Jira"
25cb5e7a-371b-4b9f-8a12-87d1cfd90a07,Device,IT,Saint Pierre and Miquelon,Merrittfort,41.11.227.24,Database Server,07:00-17:00,MFA,"Intranet,Jira"
b41eee95-679c-4ad5-b2ea-1a976666e340,User,HR,Poland,Bakerburgh,45.124.158.40,Windows 11 - Chrome,10:00-19:00,SSO,VPN
8b909e87-2d8b-4c45-9a87-7c59cef545fa,Device,IT,Philippines,Maryfurt,85.142.149.206,Database Server,11:00-19:00,Password,HRIS
ee2483cd-3773-4b9e-9ce0-90d795d1dbd8,User,Sales,Argentina,West Christopherside,27.218.252.119,macOS 13 - Edge,06:00-16:00,SSO,"CRM,Database"
6a9ee39c-185d-4a49-ad69-a39786844e3f,User,HR,Andorra,East Heathermouth,216.20.117.239,Windows 10 - Edge,10:00-18:00,Hardware Token,"Confluence,CRM"
3c944887-dca6-46f4-91a5-136f47853167,Device,IT,Christmas Island,South Amandaville,102.13.163.190,App Server,08:00-17:00,MFA,"HRIS,AWS Console,Confluence,Database"
b293b2a1-4193-42ba-b8a1-a10bd064dc28,User,IT,Sri Lanka,Brianmouth,148.249.245.39,Windows 10 - Edge,10:00-19:00,SSO,"Database,VPN"
2a92fd52-6500-46ce-bd3b-000274d77f20,User,HR,Argentina,South Kristin,105.177.161.214,Ubuntu 22.04 - Edge,06:00-15:00,SSO,AWS Console
